symbol,date,open,high,low,close,volume,oi,expiry
SUPREMEIND,2025-12-11,3295.0,3308.8,3235.3,3277.5,12775.0,8750.0,2026-02-24
SUZLON    ,2025-12-11,51.99,52.63,51.46,52.31,28808000.0,247232000.0,2025-12-30
SUZLON    ,2025-12-11,52.18,52.9,51.8,52.62,5649650.0,22833250.0,2026-01-27
SUZLON    ,2025-12-11,52.45,53.1,52.17,52.9,541500.0,3005325.0,2026-02-24
SYNGENE   ,2025-12-11,630.4,646.0,628.05,642.75,1127000.0,8285000.0,2025-12-30
SYNGENE   ,2025-12-11,633.3,649.4,633.3,646.0,60000.0,241000.0,2026-01-27
SYNGENE   ,2025-12-11,644.95,652.1,644.95,650.75,8000.0,13000.0,2026-02-24
TATACONSUM,2025-12-11,1150.7,1157.4,1139.7,1147.2,1406350.0,12045000.0,2025-12-30
TATACONSUM,2025-12-11,1154.0,1163.9,1147.1,1154.7,419100.0,639100.0,2026-01-27
TATACONSUM,2025-12-11,1165.5,1171.6,1159.4,1161.0,37950.0,46200.0,2026-02-24
TATAELXSI ,2025-12-11,4875.5,5049.0,4875.5,5039.5,328500.0,1846200.0,2025-12-30
TATAELXSI ,2025-12-11,4921.0,5074.0,4916.0,5067.0,42000.0,127100.0,2026-01-27
TATAELXSI ,2025-12-11,4940.0,5093.5,4939.5,5089.0,5800.0,25700.0,2026-02-24
TATAPOWER ,2025-12-11,380.4,383.85,377.0,381.9,4735700.0,52534950.0,2025-12-30
TATAPOWER ,2025-12-11,382.5,385.9,379.35,384.05,582900.0,3016000.0,2026-01-27
TATAPOWER ,2025-12-11,383.5,387.8,382.8,386.05,111650.0,497350.0,2026-02-24
TATASTEEL ,2025-12-11,164.1,166.99,163.68,166.73,48609000.0,255123000.0,2025-12-30
TATASTEEL ,2025-12-11,165.0,167.95,164.72,167.74,6033500.0,21719500.0,2026-01-27
TATASTEEL ,2025-12-11,167.0,168.85,165.8,168.64,594000.0,2420000.0,2026-02-24
TATATECH  ,2025-12-11,647.0,660.35,643.5,659.0,1488000.0,10972800.0,2025-12-30
TATATECH  ,2025-12-11,647.85,663.0,646.15,661.7,210400.0,1156000.0,2026-01-27
TATATECH  ,2025-12-11,651.25,666.55,651.25,665.4,16000.0,88800.0,2026-02-24
TCS       ,2025-12-11,3212.9,3215.6,3160.3,3199.2,2591400.0,24458875.0,2025-12-30
TCS       ,2025-12-11,3219.0,3228.7,3174.0,3211.9,399525.0,1937600.0,2026-01-27
TCS       ,2025-12-11,3242.0,3245.0,3194.9,3230.4,45150.0,156100.0,2026-02-24
TECHM     ,2025-12-11,1554.5,1578.6,1547.4,1575.6,2329200.0,21379200.0,2025-12-30
TECHM     ,2025-12-11,1569.9,1587.3,1557.1,1584.9,328800.0,527400.0,2026-01-27
TECHM     ,2025-12-11,1579.0,1595.3,1565.9,1594.0,12000.0,50400.0,2026-02-24
TIINDIA   ,2025-12-11,2582.0,2668.9,2582.0,2658.8,334200.0,3019800.0,2025-12-30
TIINDIA   ,2025-12-11,2652.8,2686.3,2620.6,2675.6,37600.0,104200.0,2026-01-27
TIINDIA   ,2025-12-11,2637.0,2642.0,2631.7,2642.0,1200.0,16600.0,2026-02-24
TITAGARH  ,2025-12-11,758.35,776.8,752.55,773.45,772850.0,5630350.0,2025-12-30
TITAN     ,2025-12-11,3840.3,3864.3,3785.2,3853.4,915425.0,9080575.0,2025-12-30
TITAN     ,2025-12-11,3848.5,3889.3,3808.4,3879.0,101500.0,455525.0,2026-01-27
TITAN     ,2025-12-11,3885.0,3897.4,3838.0,3897.4,6125.0,95550.0,2026-02-24
TMPV      ,2025-12-11,344.0,349.05,342.1,348.0,8740000.0,83904800.0,2025-12-30
TMPV      ,2025-12-11,346.1,351.1,344.1,350.25,1468000.0,8304000.0,2026-01-27
TMPV      ,2025-12-11,347.4,353.0,346.5,352.55,206400.0,1126400.0,2026-02-24
TORNTPHARM,2025-12-11,3800.1,3813.0,3771.7,3808.7,193500.0,2455750.0,2025-12-30
TORNTPHARM,2025-12-11,3822.0,3837.3,3798.2,3822.5,5500.0,19250.0,2026-01-27
TORNTPHARM,2025-12-11,3800.0,3800.0,3800.0,3800.0,250.0,3500.0,2026-02-24
TORNTPOWER,2025-12-11,1266.5,1299.5,1261.5,1288.0,595500.0,2691375.0,2025-12-30
TORNTPOWER,2025-12-11,1271.2,1306.5,1271.2,1295.4,35700.0,88400.0,2026-01-27
TORNTPOWER,2025-12-11,1274.0,1296.0,1274.0,1290.0,9350.0,17000.0,2026-02-24
TRENT     ,2025-12-11,4011.1,4078.2,3948.5,4066.9,1291400.0,8430100.0,2025-12-30
TRENT     ,2025-12-11,4049.5,4101.7,3972.7,4086.3,273800.0,668200.0,2026-01-27
TRENT     ,2025-12-11,4065.4,4126.9,3994.4,4113.8,43100.0,103800.0,2026-02-24
TVSMOTOR  ,2025-12-11,3617.0,3659.8,3594.2,3654.8,533050.0,7489475.0,2025-12-30
TVSMOTOR  ,2025-12-11,3612.3,3672.0,3610.5,3670.7,20125.0,75775.0,2026-01-27
TVSMOTOR  ,2025-12-11,3664.0,3664.0,3648.1,3648.1,350.0,33775.0,2026-02-24
ULTRACEMCO,2025-12-11,11255.0,11533.0,11255.0,11521.0,207600.0,2676200.0,2025-12-30
ULTRACEMCO,2025-12-11,11408.0,11601.0,11397.0,11592.0,39900.0,131350.0,2026-01-27
ULTRACEMCO,2025-12-11,11510.0,11664.0,11497.0,11664.0,2850.0,11850.0,2026-02-24
UNIONBANK ,2025-12-11,147.5,151.94,145.09,150.74,11018250.0,73583325.0,2025-12-30
UNIONBANK ,2025-12-11,149.33,152.1,149.0,151.33,1119525.0,5394075.0,2026-01-27
UNIONBANK ,2025-12-11,151.2,152.8,151.2,152.2,57525.0,584100.0,2026-02-24
UNITDSPR  ,2025-12-11,1449.0,1451.0,1430.6,1444.4,627200.0,12553200.0,2025-12-30
UNITDSPR  ,2025-12-11,1441.2,1459.3,1440.0,1453.0,38400.0,150400.0,2026-01-27
UNITDSPR  ,2025-12-11,1451.8,1466.5,1451.0,1461.2,6400.0,30000.0,2026-02-24
UNOMINDA  ,2025-12-11,1231.8,1246.0,1222.0,1240.4,546700.0,4321350.0,2025-12-30
UNOMINDA  ,2025-12-11,1236.0,1248.2,1235.7,1246.8,18700.0,171600.0,2026-01-27
UPL       ,2025-12-11,736.95,751.8,734.0,747.15,4310255.0,34326215.0,2025-12-30
UPL       ,2025-12-11,742.0,755.9,738.7,751.9,186990.0,401080.0,2026-01-27
UPL       ,2025-12-11,744.25,757.0,744.25,755.95,12195.0,66395.0,2026-02-24
VBL       ,2025-12-11,475.75,482.55,468.8,480.75,4797000.0,42195150.0,2025-12-30
VBL       ,2025-12-11,478.0,485.0,471.85,483.15,298125.0,1395000.0,2026-01-27
VBL       ,2025-12-11,478.05,488.0,474.0,487.05,27000.0,131625.0,2026-02-24
VEDL      ,2025-12-11,528.0,535.3,526.0,530.5,11754150.0,105162900.0,2025-12-30
VEDL      ,2025-12-11,531.35,537.55,528.3,532.2,1163800.0,2370150.0,2026-01-27
VEDL      ,2025-12-11,532.25,538.4,530.3,534.3,195500.0,504850.0,2026-02-24
VOLTAS    ,2025-12-11,1315.6,1345.8,1315.6,1340.3,1009500.0,10513125.0,2025-12-30
VOLTAS    ,2025-12-11,1313.1,1334.1,1310.6,1328.9,274875.0,996000.0,2026-01-27
VOLTAS    ,2025-12-11,1307.0,1322.0,1306.2,1320.4,3000.0,51000.0,2026-02-24
WIPRO     ,2025-12-11,259.94,261.25,259.1,260.52,11265000.0,112056000.0,2025-12-30
WIPRO     ,2025-12-11,259.91,260.37,258.46,259.94,789000.0,4782000.0,2026-01-27
WIPRO     ,2025-12-11,259.0,259.43,257.57,258.97,81000.0,846000.0,2026-02-24
YESBANK   ,2025-12-11,21.86,22.11,21.65,22.05,88572800.0,994764600.0,2025-12-30
YESBANK   ,2025-12-11,21.93,22.24,21.79,22.18,17727000.0,99240100.0,2026-01-27
YESBANK   ,2025-12-11,22.01,22.34,21.91,22.3,4136300.0,11133800.0,2026-02-24
ZYDUSLIFE ,2025-12-11,927.55,931.6,924.0,927.25,994500.0,10449900.0,2025-12-30
ZYDUSLIFE ,2025-12-11,930.1,936.0,929.75,932.8,71100.0,480600.0,2026-01-27
ZYDUSLIFE ,2025-12-11,936.0,939.75,936.0,938.6,10800.0,27000.0,2026-02-24
