symbol,date,open,high,low,close,volume,oi,expiry
INDIGO    ,2025-12-15,4973.0,5080.5,4955.0,5041.0,64350.0,184350.0,2026-02-24
INDUSINDBK,2025-12-15,848.2,854.9,837.1,852.7,3994200.0,44900800.0,2025-12-30
INDUSINDBK,2025-12-15,851.1,859.7,842.15,857.6,346500.0,3138800.0,2026-01-27
INDUSINDBK,2025-12-15,852.4,864.0,847.65,863.4,25200.0,353500.0,2026-02-24
INDUSTOWER,2025-12-15,417.8,422.75,407.7,410.4,15861000.0,85124100.0,2025-12-30
INDUSTOWER,2025-12-15,423.0,425.0,410.35,412.75,1269900.0,1846200.0,2026-01-27
INDUSTOWER,2025-12-15,424.1,426.55,413.9,414.95,136000.0,188700.0,2026-02-24
INFY      ,2025-12-15,1592.4,1613.6,1592.4,1610.4,4055600.0,63939200.0,2025-12-30
INFY      ,2025-12-15,1608.0,1623.0,1602.4,1620.0,342800.0,5587200.0,2026-01-27
INFY      ,2025-12-15,1612.0,1632.6,1612.0,1629.0,25200.0,339600.0,2026-02-24
INOXWIND  ,2025-12-15,125.35,126.98,123.65,126.36,7397992.0,82349696.0,2025-12-30
INOXWIND  ,2025-12-15,125.3,127.6,124.75,127.1,868725.0,5201625.0,2026-01-27
INOXWIND  ,2025-12-15,126.18,127.5,125.5,127.5,25025.0,782925.0,2026-02-24
IOC       ,2025-12-15,165.5,169.42,162.8,169.21,32608875.0,87559875.0,2025-12-30
IOC       ,2025-12-15,165.74,170.38,163.75,170.13,3651375.0,4012125.0,2026-01-27
IOC       ,2025-12-15,165.54,170.91,164.5,170.72,448500.0,619125.0,2026-02-24
IRCTC     ,2025-12-15,677.1,677.1,672.0,675.15,774375.0,18171125.0,2025-12-30
IRCTC     ,2025-12-15,676.7,679.2,675.8,678.55,271250.0,1799875.0,2026-01-27
IRCTC     ,2025-12-15,679.0,681.1,676.5,679.4,34125.0,308000.0,2026-02-24
IREDA     ,2025-12-15,135.78,135.93,134.34,135.69,3560400.0,40747950.0,2025-12-30
IREDA     ,2025-12-15,135.4,135.5,133.9,135.34,1097100.0,9991200.0,2026-01-27
IREDA     ,2025-12-15,136.16,136.16,134.06,135.32,131100.0,1183350.0,2026-02-24
IRFC      ,2025-12-15,114.3,114.3,112.88,113.78,3140750.0,40570500.0,2025-12-30
IRFC      ,2025-12-15,114.34,114.73,113.77,114.39,544000.0,4534750.0,2026-01-27
IRFC      ,2025-12-15,115.23,115.23,114.25,115.17,63750.0,701250.0,2026-02-24
ITC       ,2025-12-15,401.4,404.65,400.5,403.9,8155200.0,159107200.0,2025-12-30
ITC       ,2025-12-15,403.9,407.0,403.05,406.35,1465600.0,11220800.0,2026-01-27
ITC       ,2025-12-15,402.0,404.2,401.0,403.75,249600.0,2112000.0,2026-02-24
JINDALSTEL,2025-12-15,1034.7,1038.6,1027.0,1035.8,1159375.0,12074375.0,2025-12-30
JINDALSTEL,2025-12-15,1041.5,1044.0,1033.3,1042.8,50000.0,218125.0,2026-01-27
JINDALSTEL,2025-12-15,1044.3,1048.8,1044.3,1048.8,3125.0,30000.0,2026-02-24
JIOFIN    ,2025-12-15,301.0,301.5,298.55,300.45,8967600.0,137193000.0,2025-12-30
JIOFIN    ,2025-12-15,302.65,303.1,300.5,302.25,4232350.0,17641450.0,2026-01-27
JIOFIN    ,2025-12-15,304.5,304.5,302.35,304.0,347800.0,2740100.0,2026-02-24
JSWENERGY ,2025-12-15,484.5,488.85,479.95,487.5,6776000.0,47049000.0,2025-12-30
JSWENERGY ,2025-12-15,486.65,492.15,482.95,490.5,1398000.0,1553000.0,2026-01-27
JSWENERGY ,2025-12-15,488.2,492.7,487.45,491.5,61000.0,182000.0,2026-02-24
JSWSTEEL  ,2025-12-15,1127.1,1127.1,1114.4,1119.0,2200500.0,47324250.0,2025-12-30
JSWSTEEL  ,2025-12-15,1127.9,1129.8,1121.0,1125.9,556200.0,1449225.0,2026-01-27
JSWSTEEL  ,2025-12-15,1133.6,1135.7,1129.5,1131.8,23625.0,167400.0,2026-02-24
JUBLFOOD  ,2025-12-15,580.0,581.9,571.5,579.75,5973750.0,19326250.0,2025-12-30
JUBLFOOD  ,2025-12-15,579.1,586.0,575.2,583.1,643750.0,1137500.0,2026-01-27
JUBLFOOD  ,2025-12-15,582.15,588.5,579.0,587.2,61250.0,106250.0,2026-02-24
MIDCPNIFTY,2025-12-15,13900.0,13959.45,13815.5,13907.75,490000.0,2490320.0,2025-12-30
MIDCPNIFTY,2025-12-15,13999.95,14010.0,13905.0,13985.45,36840.0,96360.0,2026-01-27
MIDCPNIFTY,2025-12-15,14069.0,14069.0,14000.0,14045.4,2640.0,12840.0,2026-02-24
NIFTY     ,2025-12-15,26070.0,26132.5,25987.8,26108.7,4520850.0,15950025.0,2025-12-30
NIFTY     ,2025-12-15,26238.4,26288.0,26155.0,26268.7,361270.0,1420055.0,2026-01-27
NIFTY     ,2025-12-15,26402.7,26426.0,26310.0,26407.3,95225.0,500500.0,2026-02-24
NIFTYNXT50,2025-12-15,68339.4,68802.0,68260.0,68780.6,4475.0,26175.0,2025-12-30
NIFTYNXT50,2025-12-15,68850.0,69296.6,68711.0,69296.6,575.0,2900.0,2026-01-27
KALYANKJIL,2025-12-15,479.0,489.4,477.0,482.3,2557975.0,32360675.0,2025-12-30
KALYANKJIL,2025-12-15,482.1,492.2,480.0,485.0,238525.0,733200.0,2026-01-27
KALYANKJIL,2025-12-15,484.0,495.0,483.8,486.9,32900.0,149225.0,2026-02-24
KAYNES    ,2025-12-15,4295.0,4396.0,4180.5,4208.5,2033800.0,3303200.0,2025-12-30
KAYNES    ,2025-12-15,4311.0,4419.0,4200.0,4228.0,326300.0,415100.0,2026-01-27
KAYNES    ,2025-12-15,4315.0,4420.0,4234.0,4249.5,27200.0,91400.0,2026-02-24
KEI       ,2025-12-15,4090.3,4218.5,4073.4,4189.5,449925.0,1016750.0,2025-12-30
KEI       ,2025-12-15,4087.5,4205.0,4080.4,4195.0,51800.0,74375.0,2026-01-27
KEI       ,2025-12-15,4150.0,4205.3,4150.0,4205.3,700.0,2450.0,2026-02-24
KFINTECH  ,2025-12-15,1055.7,1059.0,1040.5,1053.8,543600.0,3174750.0,2025-12-30
KFINTECH  ,2025-12-15,1051.8,1055.5,1038.2,1051.1,70000.0,261000.0,2026-01-27
KFINTECH  ,2025-12-15,1047.1,1053.1,1045.9,1051.6,4500.0,16000.0,2026-02-24
KOTAKBANK ,2025-12-15,2184.7,2194.8,2165.1,2191.0,3006800.0,36677200.0,2025-12-30
KOTAKBANK ,2025-12-15,2200.0,2206.1,2178.9,2203.4,1017200.0,3638400.0,2026-01-27
KOTAKBANK ,2025-12-15,2201.5,2217.0,2193.7,2216.2,30400.0,110000.0,2026-02-24
KPITTECH  ,2025-12-15,1234.6,1240.0,1207.3,1210.6,784400.0,3366800.0,2025-12-30
KPITTECH  ,2025-12-15,1235.4,1241.1,1212.0,1214.3,65025.0,206975.0,2026-01-27
KPITTECH  ,2025-12-15,1231.7,1231.7,1215.1,1215.2,6800.0,31450.0,2026-02-24
LAURUSLABS,2025-12-15,1016.0,1016.0,998.3,1009.1,2098650.0,15011850.0,2025-12-30
LAURUSLABS,2025-12-15,1021.1,1021.2,1003.9,1014.9,391000.0,1076100.0,2026-01-27
LAURUSLABS,2025-12-15,1022.8,1025.7,1011.4,1021.4,63750.0,212500.0,2026-02-24
LICHSGFIN ,2025-12-15,535.85,535.85,527.7,533.7,2188000.0,33135000.0,2025-12-30
LICHSGFIN ,2025-12-15,537.45,537.8,531.4,536.8,399000.0,2278000.0,2026-01-27
LICHSGFIN ,2025-12-15,540.45,540.8,536.0,540.8,29000.0,203000.0,2026-02-24
LICI      ,2025-12-15,869.75,870.0,857.35,858.65,1769600.0,10397800.0,2025-12-30
LICI      ,2025-12-15,870.95,879.15,863.05,863.7,313600.0,1208900.0,2026-01-27
LICI      ,2025-12-15,877.45,877.45,866.3,866.9,41300.0,172900.0,2026-02-24
LODHA     ,2025-12-15,1080.4,1106.0,1079.0,1096.5,1181700.0,12564900.0,2025-12-30
LODHA     ,2025-12-15,1095.3,1113.2,1086.5,1102.9,107550.0,386550.0,2026-01-27
LODHA     ,2025-12-15,1096.1,1117.0,1096.1,1110.0,10800.0,64800.0,2026-02-24
LT        ,2025-12-15,4090.0,4102.6,4073.2,4099.5,1212750.0,12489750.0,2025-12-30
LT        ,2025-12-15,4146.8,4146.8,4099.0,4124.5,255850.0,1526350.0,2026-01-27
LT        ,2025-12-15,4138.0,4152.3,4125.1,4150.4,6650.0,74200.0,2026-02-24
LTF       ,2025-12-15,308.9,310.15,304.0,305.65,7009802.0,39064810.0,2025-12-30
LTF       ,2025-12-15,310.0,311.5,305.55,307.05,594000.0,1746000.0,2026-01-27
LTF       ,2025-12-15,313.1,313.1,307.35,309.15,38250.0,177750.0,2026-02-24
LTIM      ,2025-12-15,6310.0,6324.0,6251.5,6298.5,227250.0,2061900.0,2025-12-30
LTIM      ,2025-12-15,6311.0,6352.5,6289.5,6331.0,22350.0,136200.0,2026-01-27
LTIM      ,2025-12-15,6325.0,6354.0,6320.0,6354.0,1050.0,5850.0,2026-02-24
LUPIN     ,2025-12-15,2117.7,2117.7,2090.0,2096.9,714000.0,7440900.0,2025-12-30
LUPIN     ,2025-12-15,2125.8,2129.2,2100.6,2109.3,86700.0,199750.0,2026-01-27
LUPIN     ,2025-12-15,2142.0,2142.0,2111.2,2122.0,35700.0,18700.0,2026-02-24
M&M       ,2025-12-15,3672.8,3683.1,3611.6,3615.4,1582400.0,17703200.0,2025-12-30
M&M       ,2025-12-15,3701.5,3701.5,3635.0,3638.2,228800.0,1215200.0,2026-01-27
M&M       ,2025-12-15,3690.0,3691.0,3657.0,3658.4,42800.0,121200.0,2026-02-24
MANAPPURAM,2025-12-15,286.85,291.45,285.9,286.85,3381000.0,39903000.0,2025-12-30
MANAPPURAM,2025-12-15,289.15,292.8,287.95,288.7,387000.0,1146000.0,2026-01-27
MANAPPURAM,2025-12-15,290.3,291.45,288.55,289.1,69000.0,168000.0,2026-02-24
MANKIND   ,2025-12-15,2184.3,2185.5,2145.1,2151.9,285525.0,2313000.0,2025-12-30
MANKIND   ,2025-12-15,2191.0,2191.9,2159.6,2165.0,30600.0,122625.0,2026-01-27
MANKIND   ,2025-12-15,2186.8,2189.0,2175.0,2175.0,2025.0,11475.0,2026-02-24
MARICO    ,2025-12-15,730.15,741.9,725.75,741.1,1994400.0,33810000.0,2025-12-30
MARICO    ,2025-12-15,730.05,745.7,730.05,745.05,115200.0,196800.0,2026-01-27
MARICO    ,2025-12-15,736.4,745.4,736.4,745.2,4800.0,25200.0,2026-02-24
MARUTI    ,2025-12-15,16550.0,16550.0,16403.0,16455.0,250700.0,2768250.0,2025-12-30
MARUTI    ,2025-12-15,16593.0,16630.0,16510.0,16549.0,38700.0,148150.0,2026-01-27
MARUTI    ,2025-12-15,16670.0,16670.0,16600.0,16648.0,1650.0,13850.0,2026-02-24
MAXHEALTH ,2025-12-15,1089.0,1092.8,1068.9,1088.8,1441650.0,18139275.0,2025-12-30
MAXHEALTH ,2025-12-15,1084.0,1098.0,1075.3,1095.0,159600.0,709800.0,2026-01-27
MAXHEALTH ,2025-12-15,1091.3,1105.0,1083.0,1101.3,23625.0,134925.0,2026-02-24
MAZDOCK   ,2025-12-15,2483.1,2483.1,2440.8,2459.1,345800.0,4195450.0,2025-12-30
MAZDOCK   ,2025-12-15,2468.8,2486.8,2456.7,2472.7,68800.0,405400.0,2026-01-27
MAZDOCK   ,2025-12-15,2475.0,2488.4,2475.0,2487.2,1000.0,34800.0,2026-02-24
MCX       ,2025-12-15,10205.0,10290.0,10127.0,10230.0,521750.0,2448250.0,2025-12-30
MCX       ,2025-12-15,10194.0,10350.0,10194.0,10287.0,38000.0,194750.0,2026-01-27
MCX       ,2025-12-15,10341.0,10400.0,10275.0,10343.0,4000.0,45125.0,2026-02-24
MFSL      ,2025-12-15,1707.4,1717.7,1684.4,1705.3,618400.0,7802800.0,2025-12-30
MFSL      ,2025-12-15,1723.0,1724.9,1695.6,1714.8,56400.0,80800.0,2026-01-27
MFSL      ,2025-12-15,1717.5,1717.5,1706.4,1714.7,4400.0,8800.0,2026-02-24
MOTHERSON ,2025-12-15,121.62,121.62,119.75,120.69,9938400.0,182532000.0,2025-12-30
MOTHERSON ,2025-12-15,122.0,122.0,120.37,121.38,1697400.0,4649400.0,2026-01-27
MOTHERSON ,2025-12-15,121.66,122.28,121.06,122.1,153750.0,1678950.0,2026-02-24
MPHASIS   ,2025-12-15,2904.0,2916.0,2871.6,2908.9,457325.0,6197950.0,2025-12-30
MPHASIS   ,2025-12-15,2919.9,2929.1,2887.0,2924.5,15675.0,64900.0,2026-01-27
MPHASIS   ,2025-12-15,2924.8,2924.8,2924.8,2924.8,275.0,6875.0,2026-02-24
MUTHOOTFIN,2025-12-15,3868.0,3875.0,3811.7,3867.4,800250.0,2690050.0,2025-12-30
MUTHOOTFIN,2025-12-15,3855.4,3892.3,3831.2,3880.0,122100.0,209550.0,2026-01-27
MUTHOOTFIN,2025-12-15,3895.3,3902.3,3850.0,3897.8,12925.0,32450.0,2026-02-24
NATIONALUM,2025-12-15,277.0,280.35,276.65,279.5,10616250.0,60142500.0,2025-12-30
NATIONALUM,2025-12-15,278.0,281.85,277.9,280.8,1042500.0,3652500.0,2026-01-27
NATIONALUM,2025-12-15,278.65,280.8,277.6,279.7,195000.0,1736250.0,2026-02-24
NAUKRI    ,2025-12-15,1377.8,1377.8,1351.6,1365.9,685875.0,7845000.0,2025-12-30
NAUKRI    ,2025-12-15,1374.1,1376.5,1359.9,1372.7,126750.0,423000.0,2026-01-27
NAUKRI    ,2025-12-15,1380.0,1380.5,1373.0,1380.5,10125.0,25875.0,2026-02-24
NBCC      ,2025-12-15,109.21,116.72,109.0,115.85,44830500.0,82615000.0,2025-12-30
NBCC      ,2025-12-15,110.18,117.4,109.47,116.5,4127500.0,3373500.0,2026-01-27
NBCC      ,2025-12-15,112.5,117.5,112.5,116.82,221000.0,409500.0,2026-02-24
NCC       ,2025-12-15,161.01,162.87,160.29,162.52,2392200.0,22204800.0,2025-12-30
NESTLEIND ,2025-12-15,1241.0,1251.4,1228.0,1247.3,1077000.0,15589000.0,2025-12-30
NESTLEIND ,2025-12-15,1245.0,1257.8,1236.0,1255.4,299000.0,837000.0,2026-01-27
NESTLEIND ,2025-12-15,1241.6,1261.0,1241.6,1257.5,10500.0,76500.0,2026-02-24
NHPC      ,2025-12-15,77.36,77.63,76.7,77.38,3846400.0,66841600.0,2025-12-30
NHPC      ,2025-12-15,77.74,78.11,77.2,77.94,723200.0,4652800.0,2026-01-27
NHPC      ,2025-12-15,77.42,77.71,77.06,77.61,307200.0,1414400.0,2026-02-24
NMDC      ,2025-12-15,78.32,79.11,77.65,78.82,35856000.0,323291250.0,2025-12-30
NMDC      ,2025-12-15,78.72,79.38,77.91,79.11,6729750.0,11029500.0,2026-01-27
NMDC      ,2025-12-15,78.9,79.66,78.3,79.31,661500.0,999000.0,2026-02-24
NTPC      ,2025-12-15,324.0,326.0,322.45,325.0,5668500.0,86080500.0,2025-12-30
NTPC      ,2025-12-15,328.85,328.85,324.4,327.05,795000.0,6540000.0,2026-01-27
NTPC      ,2025-12-15,328.3,328.85,324.8,326.8,60000.0,525000.0,2026-02-24
NUVAMA    ,2025-12-15,7362.0,7366.0,7266.5,7314.0,39225.0,350775.0,2025-12-30
NUVAMA    ,2025-12-15,7362.5,7392.5,7306.0,7335.5,7500.0,8300.0,2026-01-27
NUVAMA    ,2025-12-15,7372.0,7372.0,7372.0,7372.0,200.0,1600.0,2026-02-24
NYKAA     ,2025-12-15,251.7,253.65,248.1,252.85,8312500.0,56271875.0,2025-12-30
NYKAA     ,2025-12-15,249.2,252.85,247.45,252.45,546875.0,2165625.0,2026-01-27
NYKAA     ,2025-12-15,248.85,250.85,248.85,250.85,15625.0,118750.0,2026-02-24
OBEROIRLTY,2025-12-15,1668.8,1668.8,1633.0,1654.0,410550.0,4446050.0,2025-12-30
OBEROIRLTY,2025-12-15,1633.9,1646.0,1624.0,1644.6,67550.0,245700.0,2026-01-27
OBEROIRLTY,2025-12-15,1630.5,1634.0,1628.0,1634.0,1400.0,11200.0,2026-02-24
OFSS      ,2025-12-15,8021.5,8035.5,7950.0,7990.5,88800.0,1323675.0,2025-12-30
OFSS      ,2025-12-15,8060.0,8063.0,7990.0,8021.5,8850.0,56325.0,2026-01-27
OFSS      ,2025-12-15,8051.5,8099.0,8051.5,8061.0,825.0,5625.0,2026-02-24
OIL       ,2025-12-15,403.45,406.05,399.0,405.1,763000.0,10687600.0,2025-12-30
OIL       ,2025-12-15,405.3,407.2,401.15,406.6,137200.0,424200.0,2026-01-27
OIL       ,2025-12-15,403.0,405.75,400.0,405.75,18200.0,130200.0,2026-02-24
ONGC      ,2025-12-15,237.75,238.26,230.43,235.78,16229250.0,93834000.0,2025-12-30
ONGC      ,2025-12-15,239.2,239.2,231.95,237.19,2992500.0,5395500.0,2026-01-27
ONGC      ,2025-12-15,238.0,238.0,231.8,236.55,576000.0,954000.0,2026-02-24
PAGEIND   ,2025-12-15,36990.0,36990.0,36655.0,36875.0,12930.0,248235.0,2025-12-30
PAGEIND   ,2025-12-15,36805.0,36940.0,36600.0,36845.0,2385.0,13500.0,2026-01-27
PAGEIND   ,2025-12-15,36635.0,36885.0,36615.0,36880.0,360.0,2610.0,2026-02-24
PATANJALI ,2025-12-15,539.2,539.65,530.3,532.3,3960900.0,35636400.0,2025-12-30
PATANJALI ,2025-12-15,542.15,542.15,533.95,536.15,119700.0,468000.0,2026-01-27
PATANJALI ,2025-12-15,544.25,544.25,537.0,538.0,9000.0,42300.0,2026-02-24
PAYTM     ,2025-12-15,1314.0,1319.0,1296.6,1312.4,1874850.0,17720450.0,2025-12-30
PAYTM     ,2025-12-15,1323.4,1325.0,1305.0,1320.1,129050.0,474875.0,2026-01-27
PAYTM     ,2025-12-15,1332.0,1332.0,1313.0,1326.1,8700.0,93525.0,2026-02-24
PERSISTENT,2025-12-15,6380.0,6380.0,6275.0,6319.5,423100.0,2091200.0,2025-12-30
PERSISTENT,2025-12-15,6396.0,6396.0,6300.0,6344.0,158900.0,90700.0,2026-01-27
PERSISTENT,2025-12-15,6360.0,6400.0,6323.5,6365.5,4700.0,10700.0,2026-02-24
PETRONET  ,2025-12-15,269.05,270.55,266.65,269.8,2566800.0,43731000.0,2025-12-30
PETRONET  ,2025-12-15,270.1,272.25,268.35,271.4,446500.0,3059000.0,2026-01-27
PETRONET  ,2025-12-15,270.85,273.7,270.1,273.0,39900.0,212800.0,2026-02-24
PFC       ,2025-12-15,344.1,345.45,339.05,342.6,5668000.0,75747100.0,2025-12-30
PFC       ,2025-12-15,344.0,344.9,341.2,344.35,1879800.0,7485400.0,2026-01-27
PFC       ,2025-12-15,351.9,351.9,342.25,345.4,345800.0,1340300.0,2026-02-24
PGEL      ,2025-12-15,561.9,577.5,561.9,566.75,1640800.0,9751700.0,2025-12-30
PGEL      ,2025-12-15,571.9,578.7,568.7,569.65,184300.0,427500.0,2026-01-27
PGEL      ,2025-12-15,582.9,582.9,571.65,572.95,28500.0,64600.0,2026-02-24
PHOENIXLTD,2025-12-15,1778.5,1803.2,1752.3,1797.0,1685950.0,3403050.0,2025-12-30
PHOENIXLTD,2025-12-15,1772.4,1812.0,1762.8,1805.9,420700.0,61950.0,2026-01-27
PHOENIXLTD,2025-12-15,1798.3,1822.5,1794.9,1820.0,6650.0,5950.0,2026-02-24
PIDILITIND,2025-12-15,1477.3,1485.9,1473.9,1483.2,346000.0,6779000.0,2025-12-30
PIDILITIND,2025-12-15,1490.8,1495.0,1486.5,1492.3,94000.0,308500.0,2026-01-27
PIDILITIND,2025-12-15,1503.0,1503.1,1503.0,1503.1,1500.0,23500.0,2026-02-24
PIIND     ,2025-12-15,3290.0,3305.0,3247.6,3258.4,481075.0,2507225.0,2025-12-30
PIIND     ,2025-12-15,3265.7,3292.2,3235.0,3251.7,162050.0,236950.0,2026-01-27
PIIND     ,2025-12-15,3264.1,3284.4,3233.9,3253.9,21175.0,20825.0,2026-02-24
PNB       ,2025-12-15,117.77,119.88,117.0,119.41,41368000.0,213128000.0,2025-12-30
PNB       ,2025-12-15,118.22,120.44,117.75,120.03,6152000.0,22152000.0,2026-01-27
PNB       ,2025-12-15,119.31,121.1,118.39,120.79,392000.0,4072000.0,2026-02-24
PNBHOUSING,2025-12-15,940.75,951.4,904.4,923.8,4231500.0,16029650.0,2025-12-30
PNBHOUSING,2025-12-15,946.0,958.45,910.15,928.35,458900.0,485550.0,2026-01-27
PNBHOUSING,2025-12-15,960.0,960.0,917.0,930.0,13000.0,28600.0,2026-02-24
POLICYBZR ,2025-12-15,1907.0,1936.8,1879.0,1933.4,1127350.0,6011600.0,2025-12-30
POLICYBZR ,2025-12-15,1907.8,1942.1,1895.0,1939.9,44450.0,474250.0,2026-01-27
POLICYBZR ,2025-12-15,1923.0,1950.0,1914.7,1950.0,3500.0,9800.0,2026-02-24
POLYCAB   ,2025-12-15,7275.0,7388.0,7250.0,7358.0,237500.0,1823375.0,2025-12-30
POLYCAB   ,2025-12-15,7316.5,7423.5,7304.5,7408.0,21125.0,90375.0,2026-01-27
POLYCAB   ,2025-12-15,7365.0,7459.0,7365.0,7441.5,4500.0,10875.0,2026-02-24
POWERGRID ,2025-12-15,264.5,264.85,261.4,263.35,5413100.0,71928300.0,2025-12-30
POWERGRID ,2025-12-15,266.2,266.2,263.15,264.85,598500.0,6798200.0,2026-01-27
POWERGRID ,2025-12-15,264.0,264.1,262.25,263.7,136800.0,809400.0,2026-02-24
POWERINDIA,2025-12-15,19475.0,19650.0,19185.0,19580.0,43400.0,260450.0,2025-12-30
POWERINDIA,2025-12-15,19575.0,19710.0,19300.0,19660.0,3050.0,14050.0,2026-01-27
POWERINDIA,2025-12-15,19650.0,19650.0,19650.0,19650.0,50.0,1200.0,2026-02-24
PPLPHARMA ,2025-12-15,174.0,174.51,171.74,172.54,3870000.0,24562500.0,2025-12-30
PPLPHARMA ,2025-12-15,174.37,175.15,172.75,173.34,472500.0,2383500.0,2026-01-27
PPLPHARMA ,2025-12-15,176.15,176.15,173.8,173.8,18375.0,144375.0,2026-02-24
PRESTIGE  ,2025-12-15,1653.8,1660.9,1635.3,1657.9,597150.0,4074750.0,2025-12-30
PRESTIGE  ,2025-12-15,1658.1,1668.8,1651.5,1667.2,43650.0,45900.0,2026-01-27
PRESTIGE  ,2025-12-15,1665.0,1679.0,1665.0,1679.0,1350.0,10350.0,2026-02-24
RBLBANK   ,2025-12-15,309.0,309.0,304.2,305.65,4257675.0,72320150.0,2025-12-30
RBLBANK   ,2025-12-15,310.95,310.95,306.1,307.2,346075.0,1758950.0,2026-01-27
RBLBANK   ,2025-12-15,308.7,311.15,308.7,309.0,25400.0,104775.0,2026-02-24
RECLTD    ,2025-12-15,343.0,343.9,337.3,343.15,8288775.0,92364825.0,2025-12-30
RECLTD    ,2025-12-15,349.95,349.95,339.4,345.0,2469600.0,8038800.0,2026-01-27
RECLTD    ,2025-12-15,349.75,349.75,339.1,344.75,302400.0,1317400.0,2026-02-24
RELIANCE  ,2025-12-15,1555.0,1561.6,1549.3,1559.2,5841500.0,91316500.0,2025-12-30
RELIANCE  ,2025-12-15,1566.0,1571.0,1559.3,1568.9,498000.0,8590000.0,2026-01-27
RELIANCE  ,2025-12-15,1575.9,1579.2,1569.7,1577.8,83500.0,958500.0,2026-02-24
RVNL      ,2025-12-15,310.25,314.35,310.25,313.75,2105125.0,38711750.0,2025-12-30
RVNL      ,2025-12-15,306.25,309.05,305.5,308.55,974475.0,6828950.0,2026-01-27
RVNL      ,2025-12-15,302.3,304.0,300.5,303.7,172325.0,847900.0,2026-02-24
SAIL      ,2025-12-15,131.55,132.72,130.67,132.53,9973400.0,161731700.0,2025-12-30
SAIL      ,2025-12-15,132.3,133.5,131.53,133.34,3116100.0,12737000.0,2026-01-27
SAIL      ,2025-12-15,133.19,134.19,132.16,133.98,893000.0,2331200.0,2026-02-24
SAMMAANCAP,2025-12-15,150.25,153.9,148.09,149.36,57933900.0,92970300.0,2025-12-30
SAMMAANCAP,2025-12-15,152.99,154.91,149.1,150.33,12672100.0,11799200.0,2026-01-27
SAMMAANCAP,2025-12-15,155.1,155.1,150.0,151.09,266600.0,236500.0,2026-02-24
SBICARD   ,2025-12-15,869.0,873.3,865.0,871.75,1400000.0,15155200.0,2025-12-30
SBICARD   ,2025-12-15,870.95,872.0,862.1,871.2,366400.0,1022400.0,2026-01-27
SBICARD   ,2025-12-15,868.0,869.4,862.1,869.15,40800.0,53600.0,2026-02-24
SBILIFE   ,2025-12-15,2025.8,2041.9,2014.6,2036.8,726750.0,7658625.0,2025-12-30
SBILIFE   ,2025-12-15,2041.1,2051.2,2028.3,2049.0,56625.0,256125.0,2026-01-27
SBILIFE   ,2025-12-15,2050.2,2062.8,2042.3,2059.8,20250.0,55125.0,2026-02-24
SBIN      ,2025-12-15,962.0,972.3,960.4,970.15,8720250.0,66243750.0,2025-12-30
SBIN      ,2025-12-15,969.65,978.0,967.25,976.0,1053000.0,9004500.0,2026-01-27
SBIN      ,2025-12-15,974.6,983.55,974.0,981.45,48750.0,787500.0,2026-02-24
SHREECEM  ,2025-12-15,26005.0,26850.0,26005.0,26750.0,40100.0,280400.0,2025-12-30
SHREECEM  ,2025-12-15,26365.0,26895.0,26275.0,26795.0,6725.0,28825.0,2026-01-27
SHREECEM  ,2025-12-15,26460.0,26900.0,26435.0,26900.0,125.0,1525.0,2026-02-24
SHRIRAMFIN,2025-12-15,855.0,874.4,850.0,859.4,12912900.0,64104150.0,2025-12-30
SHRIRAMFIN,2025-12-15,858.2,879.95,855.1,863.85,2102925.0,2571525.0,2026-01-27
SHRIRAMFIN,2025-12-15,867.35,881.55,860.7,866.4,82500.0,218625.0,2026-02-24
SIEMENS   ,2025-12-15,3142.0,3203.0,3112.6,3173.0,949250.0,2799250.0,2025-12-30
SIEMENS   ,2025-12-15,3140.5,3210.0,3125.1,3184.2,127925.0,321650.0,2026-01-27
SIEMENS   ,2025-12-15,3173.1,3219.7,3145.8,3187.0,3325.0,14000.0,2026-02-24
SOLARINDS ,2025-12-15,12350.0,12353.0,12216.0,12242.0,65025.0,921375.0,2025-12-30
SOLARINDS ,2025-12-15,12360.0,12484.0,12288.0,12308.0,8400.0,61000.0,2026-01-27
SOLARINDS ,2025-12-15,12486.0,12486.0,12378.0,12386.0,1150.0,12000.0,2026-02-24
SONACOMS  ,2025-12-15,489.05,497.45,484.0,489.25,1645350.0,13636350.0,2025-12-30
SONACOMS  ,2025-12-15,496.25,500.5,487.2,492.0,153125.0,494900.0,2026-01-27
SONACOMS  ,2025-12-15,498.4,498.4,490.0,494.05,17150.0,72275.0,2026-02-24
SRF       ,2025-12-15,3021.1,3022.4,2991.3,3005.8,949000.0,3638600.0,2025-12-30
SRF       ,2025-12-15,3043.2,3043.2,3005.0,3020.8,122600.0,118400.0,2026-01-27
SRF       ,2025-12-15,3043.5,3045.5,3026.0,3035.6,5600.0,14800.0,2026-02-24
SUNPHARMA ,2025-12-15,1797.3,1804.6,1785.0,1801.2,857500.0,13674150.0,2025-12-30
SUNPHARMA ,2025-12-15,1811.1,1815.0,1795.8,1812.5,76650.0,877800.0,2026-01-27
SUNPHARMA ,2025-12-15,1811.0,1811.0,1798.5,1809.7,2800.0,62300.0,2026-02-24
SUPREMEIND,2025-12-15,3222.9,3304.4,3191.5,3289.0,435400.0,2010050.0,2025-12-30
SUPREMEIND,2025-12-15,3225.0,3319.0,3211.7,3305.0,65100.0,122850.0,2026-01-27
